Name,Vial,Patch,Mpatch,Flag,Year,Date,Check,Species,Capt,Tag_start,Mark,Sex,Weight,Colour,White.spot,WS.position,Testes,Vagina,Pubic.bone,Pregnant,Nipples,Lactating,Mites,Ticks,Fleas,Fur.loss,Biopsy,Blood,Isolate,Severity,Bleeder,Comments,Urinate,Deficate,Resists,Pushing,Bites,Squeaks,Handling,Docility
elb,,led0708,,p26,2020,2020-07-31,3,wv,r,,5663820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
elb,elb10,ledx,,p44,2020,2020-08-02,1,wv,n,,10877419,m,50,bl,2,head,ns,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,m,lm,,0,1,1,0,1,1,0,4
elb,elb11,ledx,,cl74,2020,2020-08-02,1,wv,n,,10864216,m,60,bl,0,NA,ns,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,m,lm,,0,1,1,1,0,2,1,6
elb,elb12,ledx,,x5,2020,2020-08-02,1,wv,nr,,6479164,f,180,bl,0,NA,NA,p,open,Y,3,Y,NA,0,0,1,1,1,1,m,lm,"blood spot, fur loss on head",0,0,1,1,1,1,1,5
elb,elb13,ledx,,a55,2020,2020-08-02,1,wv,n,,10872882,m,60,bl,1,head,ns,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,m,lm,,1,1,1,0,1,2,0,6
elb,elb14,ledx,,p68,2020,2020-08-02,1,wv,n,,5662237,m,190,bl,0,NA,s,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,m,lm,,1,1,1,0,0,1,1,5
elb,lm233,led2728,,hk2,2020,2020-08-02,1,wv,n,,5600773,m,180,bl/br,0,NA,s,NA,NA,NA,NA,NA,NA,6,0,0,1,1,1,m,lm,,1,1,1,1,0,1,1,6
elb,hb10,ledx,,a55,2020,2020-08-03,2,wv,n,,10871965,m,125,bl,0,NA,s,NA,NA,NA,NA,NA,2,0,0,0,1,,,,,,1,1,1,1,1,1,1,7
elb,,ledx,,p68,2020,2020-08-03,2,wv,r,,10872218,,,,,,,,,,,,,,0,,,,,,,two voles in one trap,,,,,,,,0
elb,elb15,ledx,,p68,2020,2020-08-03,2,wv,n,,10866128,f,65,bl,0,NA,NA,np,,N,1,N ,NA,1,0,0,1,,,,,two voles in one trap,0,1,0,1,0,1,0,3
elb,hb11,ledx,,p44,2020,2020-08-03,2,wv,n,,10872454,m,100,bl,1,head,ns,NA,NA,NA,NA,NA,4,0,1,0,1,,,,,,0,0,1,1,0,1,0,3
elb,,led2223,,b55,2020,2020-08-03,2,wv,r,,10864370,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0
elb,elb17,led2223,,blank,2020,2020-08-03,2,wv,n,,5681131,m,110,bl,1,head,s,NA,NA,NA,NA,NA,1,2,0,0,1,,,,,,1,1,1,1,1,1,1,7
elb,elb18,led2728,,b43,2020,2020-08-03,2,wv,n,,5671755,f,50,bl,0,NA,NA,np,,N,1,N ,NA,0,0,0,1,,,,,,0,1,0,0,0,1,0,2
elb,elb19,led2223,,aa34,2020,2020-08-04,3,wv,n,,5678827,m,145,bl,1,head,ns,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,m,lm,,1,0,1,1,2,1,1,7
elb,elb20,led2223,,blank,2020,2020-08-04,3,wv,n,,5680592,m,110,bl,1,head,ns,NA,NA,NA,NA,NA,1,1,0,0,1,1,1,m,lm,,1,1,1,0,0,1,1,5
elb,elb21,cro1015,,blue,2020,2020-08-06,1,wv,n,,5666864,m,,bl,1,chin,ns,NA,NA,NA,NA,NA,2,,,,,,,,,escaped ,0,1,1,1,0,0,1,4
elb,elb22,cro1015,,p15,2020,2020-08-06,1,fv,n,,l.s ,m,25,br,,,ms,NA,NA,NA,NA,NA,0,0,0,0,,1,1,m,lm,,,,,,,,,0
elb,elb23,cro1015,,p52,2020,2020-08-06,1,wv,n,,10864801,m,80,bl,0,NA,ns,NA,NA,NA,NA,NA,1,0,0,0,1,1,1,m,lm,,1,1,1,0,0,1,0,4
elb,elb24,cro1015,,a15,2020,2020-08-06,1,fv,n,,,m,,br,,,ns,,,,,,0,,0,,,,,,,escaped,,,,,,,,0
elb,elb25,cro1015,,x16,2020,2020-08-06,1,wv,n,,5672531,f,180,bl,0,NA,NA,np,closed,Y,2,N ,2,0,0,0,1,1,1,m,lm,,0,1,1,1,1,1,1,6
elb,elb26,cro1015,,ab03,2020,2020-08-06,1,fv,n,,r.s,f,35,br,,,NA,np,closed,N,1,N ,1,0,0,0,,1,1,m,lm,,,,,,,,,0
elb,,cro1015,,p20,2020,2020-08-07,2,fv,r,,l.s ,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0
elb,elb27,cro1015,,f04,2020,2020-08-07,2,wv,n,,5674978,m,195,bl,2,fl,ms,NA,NA,NA,NA,NA,1,1,1,0,1,,,,,,1,1,1,1,0,1,1,6
elb,,cro1015,,p52,2020,2020-08-07,2,wv,r,,10864801,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0
elb,elb28,cro1015,,b13,2020,2020-08-07,2,fv,n,,l.h,m,45,br,,,ns,NA,NA,NA,NA,NA,1,0,0,0,,,,,,,,,,,,,,0
elb,elb29,cro1015,,p24,2020,2020-08-07,2,fv,n,,"l.h, r.s",m,30,br,,,ns,NA,NA,NA,NA,NA,0,2,0,0,,,,,,,,,,,,,,0
elb,,cro1015,,ab03,2020,2020-08-07,2,fv,r,,r.s,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0
elb,,led2425,,b23,2020,2020-08-08,3,wv,r,,6479878,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0
elb,,led2425,,ab04,2020,2020-08-08,3,wv,r,,5598346,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0
elb,elb30,led2425,,p77,2020,2020-08-08,3,wv,n,,6495711,f,160,bl,1,head,NA,np,closed,N,1,N ,NA,0,0,0,1,,,,,,1,1,1,1,0,2,1,7
elb,,led2425,,b33,2020,2020-08-08,3,wv,r,,10864776,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0
elb,elb31,led2425,,b43,2020,2020-08-08,3,wv,n,,10864254,m,60,bl,0,NA,ns,NA,NA,NA,NA,NA,1,0,0,0,1,,,,,,0,1,1,1,0,2,1,6
elb,elb32,led2425,,da18,2020,2020-08-08,3,wv,n,,5678133,m,55,bl,1,head,ns,NA,NA,NA,NA,NA,0,0,0,0,1,,,,,,1,1,1,1,1,1,1,7
elb,,lei18,,f28,2020,2020-08-12,2,wv,r,,5663128,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0
elb,,lei18,,x4,2020,2020-08-13,3,wv,r,,5663128,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0
elb,,lei1317,,b18,2020,2020-08-13,3,fv,r,,,,,,,,,,,,,,,,0,,,,,,,not marked but previously bled,,,,,,,,0
elb,,lei1317,,b01,2020,2020-08-13,3,fv,r,,,,,,,,,,,,,,,,0,,,,,,,"escaped, not marked but previously bled",,,,,,,,0
elb,elb36,lei1317,,da4,2020,2020-08-13,3,wv,n,,6468986,m,190,bl,2,tail,s,NA,NA,NA,NA,NA,0,2,0,1,1,1,1,m,lm,fur loss on back,0,0,1,1,1,1,1,5
elb,elb37,sgi30,,cl65,2020,2020-08-17,1,wv,n,,6493385,m,100,bl,2,other,ns,NA,NA,NA,NA,NA,2,1,1,0,1,,,,,white spot location- head and tail,1,1,1,0,0,1,0,4
elb,elb39,sgi30,,p68,2020,2020-08-17,1,wv,nr,,6485429,f,185,bl/br,0,,NA,p,closed,Y,2,Y,0,0,0,0,1,,,,,,1,1,0,1,0,1,0,4
elb,,sgi30,,cl65,2020,2020-08-18,2,wv,r,,5806504,,,,,,,,,,,,,,1,,,,,,,recapture of elb37: pit tag had come out so new pit tag inserted,,,,,,,,0
elb,,sgi30,,p68,2020,2020-08-18,2,wv,r,,6485429,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0
elb,,sgi30,,aa39,2020,2020-08-18,2,wv,r,,5673892,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0
elb,,sgi31,,p48,2020,2020-08-19,3,wv,r,,5673524,,,,,,,,,,,,,,1,,,,,,,escaped,,,,,,,,0
elb,,sgi30,,aa39,2020,2020-08-19,3,wv,r,,5674869,,,,,,,,,,,,,,0,,,1,1,m,lm,,,,,,,,,0
elb,,sgi30,,a54,2020,2020-08-19,3,wv,r,,5673892,,,,,,,,,,,,,,0,,,1,1,m,lm,,,,,,,,,0
elb,,sgi30,,p68,2020,2020-08-19,3,wv,r,,6485429,,,,,,,,,,,,,,0,,,1,1,m,lm,,,,,,,,,0
elb,,sgi30,,b66,2020,2020-08-19,3,wv,r,,5806504,,,,,,,,,,,,,,0,,,1,1,m,lm,,,,,,,,,0
elb,,sgi30,,blank,2020,2020-08-19,3,wv,r,,5668931,,,,,,,,,,,,,,0,,,1,1,m,lm,,,,,,,,,0
elb,,sgi30,,b28,2020,2020-08-19,3,wv,r,,6484273,,,,,,,,,,,,,,0,,,1,1,m,lm,pit tag had come out so new pit tag inserted,,,,,,,,0
elb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
elb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
elb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
